i,yhat,loop,loop_time
2054,3.411156201906772,19,0.0058441162109375
2079,4.289647569666111,19,0.0058441162109375
2159,2.623036702414883,19,0.0058441162109375
20,0.2522964440291358,20,0.011610984802246094
45,0.22918122324362034,20,0.011610984802246094
115,0.32210530228491496,20,0.011610984802246094
190,0.15074841238956616,20,0.011610984802246094
230,0.11637199239450065,20,0.011610984802246094
265,0.05351295120979361,20,0.011610984802246094
340,0.4393906500190572,20,0.011610984802246094
345,0.06526009703293444,20,0.011610984802246094
425,0.2767664217897288,20,0.011610984802246094
490,0.10042422561929605,20,0.011610984802246094
555,0.1446539289971307,20,0.011610984802246094
600,0.03790058664423676,20,0.011610984802246094
615,0.21926654635489332,20,0.011610984802246094
670,0.09165833317047228,20,0.011610984802246094
735,0.16963408954979123,20,0.011610984802246094
800,0.14955179695713158,20,0.011610984802246094
850,0.46855684969503547,20,0.011610984802246094
865,0.20034521332501756,20,0.011610984802246094
905,0.3154773268032393,20,0.011610984802246094
930,0.06066582375336228,20,0.011610984802246094
1310,0.04297855291003352,20,0.011610984802246094
1325,0.12199396623950344,20,0.011610984802246094
1405,0.24318842817169473,20,0.011610984802246094
1430,0.18029913317533966,20,0.011610984802246094
1495,0.09261597787850416,20,0.011610984802246094
1550,0.060093703021125704,20,0.011610984802246094
1585,0.1227384881339549,20,0.011610984802246094
1620,0.2537203277289691,20,0.011610984802246094
1660,0.23326216262867863,20,0.011610984802246094
1705,0.2224498623642368,20,0.011610984802246094
1780,0.3934131611693114,20,0.011610984802246094
1850,0.023872625136393398,20,0.011610984802246094
1890,0.05158180324114043,20,0.011610984802246094
1915,1.4148677945215005,20,0.011610984802246094
1960,0.044654399338887873,20,0.011610984802246094
2005,0.24528233901825305,20,0.011610984802246094
2055,0.21039474078924011,20,0.011610984802246094
2080,0.1826544762225259,20,0.011610984802246094
2160,1.2013072394218978,20,0.011610984802246094
21,6.547582379337756,21,0.01314997673034668
86,2.2857181833217006,21,0.01314997673034668
106,1.2707160685898082,21,0.01314997673034668
161,1.6349554387922554,21,0.01314997673034668
211,8.302587247649523,21,0.01314997673034668
246,3.0796707447630545,21,0.01314997673034668
331,2.058047763978369,21,0.01314997673034668
386,1.2764428877732898,21,0.01314997673034668
401,2.2493871970077377,21,0.01314997673034668
466,5.568792018248123,21,0.01314997673034668
531,4.847850670112029,21,0.01314997673034668
546,1.6266240155553007,21,0.01314997673034668
616,3.5000766857981156,21,0.01314997673034668
641,6.491271422880645,21,0.01314997673034668
716,0.37948842862848586,21,0.01314997673034668
781,7.421840994273318,21,0.01314997673034668
806,2.287682495981843,21,0.01314997673034668
891,3.916194887836452,21,0.01314997673034668
911,3.814216623139655,21,0.01314997673034668
936,1.7331838058948188,21,0.01314997673034668
986,1.9300869430109935,21,0.01314997673034668
991,0.393234150283684,21,0.01314997673034668
1001,1.969251869032996,21,0.01314997673034668
1041,0.9704869295570656,21,0.01314997673034668
1051,1.690607376184893,21,0.01314997673034668
1066,1.9826400371295818,21,0.01314997673034668
1071,0.6261475195341977,21,0.01314997673034668
1081,3.4831269292099947,21,0.01314997673034668
1251,1.7057860319879992,21,0.01314997673034668
1316,1.3770853262619775,21,0.01314997673034668
1376,2.012386523126516,21,0.01314997673034668
1441,5.188003582148277,21,0.01314997673034668
1476,1.3928226134544957,21,0.01314997673034668
1511,5.018309217319452,21,0.01314997673034668
1551,2.980949948921026,21,0.01314997673034668
1586,3.043713176625542,21,0.01314997673034668
1666,6.406416392392292,21,0.01314997673034668
1721,7.209612543991448,21,0.01314997673034668
1756,2.975183186337833,21,0.01314997673034668
1811,3.391687515092574,21,0.01314997673034668
1871,3.348826709813208,21,0.01314997673034668
1946,1.0767072395835635,21,0.01314997673034668
1971,1.9569518741389578,21,0.01314997673034668
2041,5.914603073736867,21,0.01314997673034668
2071,1.9274188625332116,21,0.01314997673034668
2116,11.542929928123815,21,0.01314997673034668
22,1.1348920709170334,22,0.011877298355102539
87,0.5603998742251918,22,0.011877298355102539
107,1.1977502260470767,22,0.011877298355102539
162,0.5790944588117146,22,0.011877298355102539
212,1.67517381367651,22,0.011877298355102539
247,0.8249682502163447,22,0.011877298355102539
332,2.4900194805324047,22,0.011877298355102539
387,0.2729148681027535,22,0.011877298355102539
402,1.2259878000693973,22,0.011877298355102539
467,2.7488447839776082,22,0.011877298355102539
532,5.693219249566257,22,0.011877298355102539
547,0.6152202456976681,22,0.011877298355102539
617,1.752307072162305,22,0.011877298355102539
642,1.286967340852863,22,0.011877298355102539
717,0.9907202827511059,22,0.011877298355102539
782,1.8082443952753724,22,0.011877298355102539
807,1.9176082814430457,22,0.011877298355102539
892,2.2069052811674768,22,0.011877298355102539
912,3.2962151664966797,22,0.011877298355102539
937,1.618748994635797,22,0.011877298355102539
987,0.7945094618189062,22,0.011877298355102539
992,0.518519251876502,22,0.011877298355102539
1002,1.0577859011890474,22,0.011877298355102539
1042,0.5210529560152567,22,0.011877298355102539
1052,1.2510729502465296,22,0.011877298355102539
1067,1.5201870013998688,22,0.011877298355102539
1072,0.6361510185394114,22,0.011877298355102539
1082,2.07425756107167,22,0.011877298355102539
1252,1.6301544351653847,22,0.011877298355102539
1317,1.0922924651917794,22,0.011877298355102539
1377,1.3832075024927017,22,0.011877298355102539
1442,1.9011791399271534,22,0.011877298355102539
1477,0.7009116298394208,22,0.011877298355102539
1512,2.8865388024924736,22,0.011877298355102539
23,2.5249201063539375,23,0.00794219970703125
88,1.5066354151173138,23,0.00794219970703125
108,3.669382215873077,23,0.00794219970703125
163,1.3969630704015477,23,0.00794219970703125
213,2.242503858799018,23,0.00794219970703125
248,2.7581641110769186,23,0.00794219970703125
333,3.9123071739501296,23,0.00794219970703125
388,1.2994414718672107,23,0.00794219970703125
403,1.5460441472790023,23,0.00794219970703125
468,3.762822568345419,23,0.00794219970703125
533,5.56699805578095,23,0.00794219970703125
548,1.3639223671469038,23,0.00794219970703125
618,2.7614773250329545,23,0.00794219970703125
643,5.446326482562855,23,0.00794219970703125
718,1.3503417248686247,23,0.00794219970703125
783,5.172825266735133,23,0.00794219970703125
808,4.299049653541011,23,0.00794219970703125
893,2.6464921595456725,23,0.00794219970703125
913,7.346832280266142,23,0.00794219970703125
938,2.6182692046503178,23,0.00794219970703125
988,1.4021406294065744,23,0.00794219970703125
993,1.2582082560956531,23,0.00794219970703125
1003,1.4875617485200212,23,0.00794219970703125
1043,2.178983984657811,23,0.00794219970703125
1053,13.189412032643471,23,0.00794219970703125
1068,5.241113588665491,23,0.00794219970703125
1073,1.379515642695118,23,0.00794219970703125
1083,3.2406255916366535,23,0.00794219970703125
1253,1.6312895865492185,23,0.00794219970703125
1318,1.7566773310566195,23,0.00794219970703125
1378,2.7453535278273735,23,0.00794219970703125
1443,5.72248639189775,23,0.00794219970703125
1478,7.238664618230481,23,0.00794219970703125
1513,13.404159605250184,23,0.00794219970703125
1553,1.9056650877260648,23,0.00794219970703125
1588,5.24157448278455,23,0.00794219970703125
1668,4.315990683586682,23,0.00794219970703125
1723,5.040739625872145,23,0.00794219970703125
1758,3.8764930312106105,23,0.00794219970703125
1813,2.8706070330543616,23,0.00794219970703125
1873,10.144396129548152,23,0.00794219970703125
1948,2.886413735248898,23,0.00794219970703125
1973,1.2510169802952684,23,0.00794219970703125
2043,7.734342904604462,23,0.00794219970703125
2073,2.6796141834814136,23,0.00794219970703125
2118,6.420792603448937,23,0.00794219970703125
24,3.4976775879825825,24,0.005883932113647461
89,2.4261278262604065,24,0.005883932113647461
109,5.860024550239299,24,0.005883932113647461
164,2.3712130277709056,24,0.005883932113647461
214,3.934102964313542,24,0.005883932113647461
249,1.7945230854931815,24,0.005883932113647461
334,1.9916836892449203,24,0.005883932113647461
389,0.9524819651240696,24,0.005883932113647461
404,3.1478196083747596,24,0.005883932113647461
469,4.044125244054853,24,0.005883932113647461
534,5.181215321980069,24,0.005883932113647461
549,0.8029645921078417,24,0.005883932113647461
619,6.18606979672475,24,0.005883932113647461
644,3.4185280865592658,24,0.005883932113647461
719,1.6838418518884963,24,0.005883932113647461
784,6.527852858928881,24,0.005883932113647461
809,5.798495720998222,24,0.005883932113647461
894,10.001385182664116,24,0.005883932113647461
914,5.366169239647223,24,0.005883932113647461
939,0.766230392796832,24,0.005883932113647461
989,1.026519380793808,24,0.005883932113647461
994,0.6152171958585091,24,0.005883932113647461
1004,1.5451568193804535,24,0.005883932113647461
1044,2.360768966273685,24,0.005883932113647461
1054,3.1588297525128755,24,0.005883932113647461
1069,7.768567620806464,24,0.005883932113647461
1074,1.8301212785810024,24,0.005883932113647461
1084,8.696216639296102,24,0.005883932113647461
1254,4.961340633293821,24,0.005883932113647461
1319,1.4781123241454828,24,0.005883932113647461
1379,1.1604094024844964,24,0.005883932113647461
1444,3.301812751515679,24,0.005883932113647461
1479,3.9032290312150337,24,0.005883932113647461
1514,3.451203098248179,24,0.005883932113647461
1554,1.9738183435732752,24,0.005883932113647461
1589,6.965206425390997,24,0.005883932113647461
1669,5.618893053827667,24,0.005883932113647461
1724,1.810435470650263,24,0.005883932113647461
1759,1.808727026257894,24,0.005883932113647461
1814,1.5094543748125286,24,0.005883932113647461
1874,3.813890419386029,24,0.005883932113647461
1949,0.5245749989039807,24,0.005883932113647461
1974,3.040338893354822,24,0.005883932113647461
2044,7.0065191455172675,24,0.005883932113647461
2074,7.3892970456625315,24,0.005883932113647461
2119,3.542006544590948,24,0.005883932113647461
25,0.3039674174475554,25,0.005784034729003906
90,0.1969046965800936,25,0.005784034729003906
110,0.5671263901989576,25,0.005784034729003906
165,0.18829281536031645,25,0.005784034729003906
215,0.38135522147255324,25,0.005784034729003906
250,0.21121291857961177,25,0.005784034729003906
335,0.2931837754746777,25,0.005784034729003906
390,0.05864447934651003,25,0.005784034729003906
405,0.24629410103348776,25,0.005784034729003906
470,1.575134238837381,25,0.005784034729003906
535,1.5111836606343145,25,0.005784034729003906
550,0.0541503088864482,25,0.005784034729003906
620,0.9088989861690975,25,0.005784034729003906
645,0.379106192303119,25,0.005784034729003906
720,0.24840232430391201,25,0.005784034729003906
785,1.4559409924306745,25,0.005784034729003906
810,0.6456302810387955,25,0.005784034729003906
895,1.0136182454912737,25,0.005784034729003906
915,0.8491212019561372,25,0.005784034729003906
940,0.7505613254600212,25,0.005784034729003906
990,0.09749296869794734,25,0.005784034729003906
995,0.11958972586237218,25,0.005784034729003906
1005,0.16962875779205783,25,0.005784034729003906
1045,0.18474170724535427,25,0.005784034729003906
1055,1.2043167177130991,25,0.005784034729003906
1070,0.9070651231763011,25,0.005784034729003906
1075,0.11690177722183143,25,0.005784034729003906
1085,0.8517227095967379,25,0.005784034729003906
1255,0.3951019186347157,25,0.005784034729003906
1320,0.12357562401430959,25,0.005784034729003906
1380,0.17347372494763266,25,0.005784034729003906
1445,0.5071413140625413,25,0.005784034729003906
1480,0.16716977364861518,25,0.005784034729003906
1515,0.3113250462853628,25,0.005784034729003906
26,0.8952117975892112,26,0.00560307502746582
61,2.266568115366936,26,0.00560307502746582
136,3.237070286228249,26,0.00560307502746582
176,1.0603768862355645,26,0.00560307502746582
251,1.5741653018971127,26,0.00560307502746582
286,5.153959376213946,26,0.00560307502746582
326,2.415235042804301,26,0.00560307502746582
346,2.9935553335624574,26,0.00560307502746582
436,1.423741852963638,26,0.00560307502746582
461,1.0422631622075682,26,0.00560307502746582
521,6.188473492380449,26,0.00560307502746582
576,3.892065218922697,26,0.00560307502746582
661,2.480760258990817,26,0.00560307502746582
696,1.5598624159766952,26,0.00560307502746582
706,1.5938652582143222,26,0.00560307502746582
751,0.7575318852685987,26,0.00560307502746582
836,3.6572900556947268,26,0.00560307502746582
851,2.311079268256874,26,0.00560307502746582
921,3.2265121660174816,26,0.00560307502746582
1016,0.9300493937624056,26,0.00560307502746582
1021,1.7471490464511283,26,0.00560307502746582
1036,2.664162480317224,26,0.00560307502746582
1301,2.1326632240274215,26,0.00560307502746582
1336,0.9609437477976014,26,0.00560307502746582
1356,1.5954392948361062,26,0.00560307502746582
1431,0.8596322596456246,26,0.00560307502746582
1506,2.2207811414294727,26,0.00560307502746582
1531,5.489696839943326,26,0.00560307502746582
1556,4.072867028448653,26,0.00560307502746582
1576,1.3923662562103105,26,0.00560307502746582
1676,3.090328487575808,26,0.00560307502746582
1736,3.2239114051322826,26,0.00560307502746582
1801,3.8377273032467683,26,0.00560307502746582
1841,3.894375560459093,26,0.00560307502746582
1896,2.5562899942228636,26,0.00560307502746582
1941,1.2682660270726411,26,0.00560307502746582
1986,1.8836873480400984,26,0.00560307502746582
2011,8.116284596487889,26,0.00560307502746582
2066,1.7117565232679826,26,0.00560307502746582
2086,1.0348335209832198,26,0.00560307502746582
27,0.9111666516603859,27,0.005468130111694336
62,0.9637353833461388,27,0.005468130111694336
137,1.4869060758628387,27,0.005468130111694336
177,0.9363362136667239,27,0.005468130111694336
252,0.7060320002112422,27,0.005468130111694336
287,2.2837295116268965,27,0.005468130111694336
327,1.3161078230182002,27,0.005468130111694336
347,1.5235613364186429,27,0.005468130111694336
437,1.1739784338481376,27,0.005468130111694336
462,1.0396228509842735,27,0.005468130111694336
522,1.2790149788400658,27,0.005468130111694336
577,0.413940753119674,27,0.005468130111694336
662,1.318595440377412,27,0.005468130111694336
697,0.7966325290083408,27,0.005468130111694336
707,1.083382249981091,27,0.005468130111694336
752,1.1292845071873236,27,0.005468130111694336
837,1.9415319555338577,27,0.005468130111694336
852,2.873321993540838,27,0.005468130111694336
922,0.7862157005748698,27,0.005468130111694336
1017,0.5065459172536121,27,0.005468130111694336
1022,1.0770283423472282,27,0.005468130111694336
1037,0.7752806399822407,27,0.005468130111694336
1302,2.852445793437145,27,0.005468130111694336
1337,1.9161058970322757,27,0.005468130111694336
1357,1.257948560575405,27,0.005468130111694336
1432,1.1815792888425405,27,0.005468130111694336
1507,0.43093883350898726,27,0.005468130111694336
1532,2.106248777545466,27,0.005468130111694336
1557,3.814058314461341,27,0.005468130111694336
1577,0.6421924031513485,27,0.005468130111694336
1677,11.265781018370536,27,0.005468130111694336
1737,2.0314710420079463,27,0.005468130111694336
1802,1.539403899994731,27,0.005468130111694336
1842,2.3046148661822463,27,0.005468130111694336
1897,1.15667574586117,27,0.005468130111694336
1942,12.493977487895286,27,0.005468130111694336
1987,1.6757323593920699,27,0.005468130111694336
2012,4.23330031077892,27,0.005468130111694336
2067,1.401498028583697,27,0.005468130111694336
2087,2.3309513766337444,27,0.005468130111694336
28,3.610054063815694,28,0.006509065628051758
63,1.1136607725461545,28,0.006509065628051758
138,3.636516942759931,28,0.006509065628051758
178,1.5129235905449543,28,0.006509065628051758
253,1.1773075481928987,28,0.006509065628051758
288,1.929345569361927,28,0.006509065628051758
328,5.581241478452864,28,0.006509065628051758
348,1.3574870155662146,28,0.006509065628051758
438,0.9283500519181033,28,0.006509065628051758
463,4.084098951319215,28,0.006509065628051758
523,2.7025642298194796,28,0.006509065628051758
578,1.7692512227608106,28,0.006509065628051758
663,2.9560314431394192,28,0.006509065628051758
698,1.514968010613016,28,0.006509065628051758
708,0.7035415918192605,28,0.006509065628051758
753,1.3588350975976082,28,0.006509065628051758
838,4.676702846880403,28,0.006509065628051758
853,7.053634970742554,28,0.006509065628051758
923,5.371981574383715,28,0.006509065628051758
1018,2.3186626905152785,28,0.006509065628051758
1023,1.5762075038221037,28,0.006509065628051758
1038,1.9763977234768177,28,0.006509065628051758
1768,2.616535890846675,28,0.006509065628051758
1783,5.392535100801746,28,0.006509065628051758
1853,1.3911659466675952,28,0.006509065628051758
1918,3.445059691135746,28,0.006509065628051758
1963,2.915020731791322,28,0.006509065628051758
2033,2.3042413685374923,28,0.006509065628051758
2083,7.188808058208862,28,0.006509065628051758
2113,1.8200874819510766,28,0.006509065628051758
29,2.3997066149535184,29,0.006528139114379883
64,4.022564846487784,29,0.006528139114379883
139,3.3169713905675415,29,0.006528139114379883
179,2.9911364500230335,29,0.006528139114379883
254,1.777502489979821,29,0.006528139114379883
289,5.33073631070726,29,0.006528139114379883
329,3.4429932552583895,29,0.006528139114379883
349,9.134075397602759,29,0.006528139114379883
439,1.5317128739278743,29,0.006528139114379883
464,1.8408397048899448,29,0.006528139114379883
524,3.4258012803345523,29,0.006528139114379883
579,3.124273274534688,29,0.006528139114379883
664,1.8266089983143627,29,0.006528139114379883
699,1.4254748018132837,29,0.006528139114379883
709,1.8882293537636656,29,0.006528139114379883
754,3.2105638442197564,29,0.006528139114379883
839,5.2653056778816385,29,0.006528139114379883
854,4.194208821771236,29,0.006528139114379883
924,6.688965488352309,29,0.006528139114379883
1019,2.461564195868479,29,0.006528139114379883
1024,1.032727530123363,29,0.006528139114379883
1039,1.571141970053187,29,0.006528139114379883
1304,8.548609732681808,29,0.006528139114379883
1339,2.4456691556771846,29,0.006528139114379883
1359,1.67788026626089,29,0.006528139114379883
1434,4.836263476120051,29,0.006528139114379883
1509,4.001824087304527,29,0.006528139114379883
1534,6.149033458074479,29,0.006528139114379883
1559,2.3756036194111596,29,0.006528139114379883
1579,1.3884083170487094,29,0.006528139114379883
1679,9.849027004706443,29,0.006528139114379883
1739,1.9916581840371217,29,0.006528139114379883
1804,4.891506111783374,29,0.006528139114379883
1844,3.442358028292653,29,0.006528139114379883
1899,4.218153201613057,29,0.006528139114379883
1944,3.154283878364143,29,0.006528139114379883
1989,4.00565283644883,29,0.006528139114379883
2014,8.293255328066472,29,0.006528139114379883
2069,3.8457706750972402,29,0.006528139114379883
2089,2.4311995909270654,29,0.006528139114379883
30,0.111767597387118,30,0.004945039749145508
65,0.04376407270939786,30,0.004945039749145508
140,0.24521599887551837,30,0.004945039749145508
180,0.08254186024688494,30,0.004945039749145508
255,0.06952428273957324,30,0.004945039749145508
290,0.5491119361826367,30,0.004945039749145508
330,0.6885276169300766,30,0.004945039749145508
350,0.21334202476720462,30,0.004945039749145508
440,0.11641681747177489,30,0.004945039749145508
465,0.11686001429305612,30,0.004945039749145508
525,0.25827544698543803,30,0.004945039749145508
580,0.10049290630494583,30,0.004945039749145508
31,0.8664556842973925,31,0.005424976348876953
56,1.5875899521138372,31,0.005424976348876953
126,0.38183785559973843,31,0.005424976348876953
171,2.2620642500341765,31,0.005424976348876953
241,1.3406449533847806,31,0.005424976348876953
296,0.7863087875977853,31,0.005424976348876953
306,2.731581937067995,31,0.005424976348876953
376,0.8849082930958203,31,0.005424976348876953
426,0.3708567688096163,31,0.005424976348876953
451,0.9790600174518453,31,0.005424976348876953
526,1.4709767076538989,31,0.005424976348876953
581,3.1819006565856154,31,0.005424976348876953
646,0.5623838324850042,31,0.005424976348876953
681,2.306561943029677,31,0.005424976348876953
746,0.48426527633432676,31,0.005424976348876953
771,1.503673998460063,31,0.005424976348876953
841,1.211999291698073,31,0.005424976348876953
876,0.966605019697876,31,0.005424976348876953
906,3.472638537869764,31,0.005424976348876953
1291,1.5785906059264105,31,0.005424976348876953
1341,1.6047228377441527,31,0.005424976348876953
1361,1.1507478333363756,31,0.005424976348876953
1446,1.0680811761469937,31,0.005424976348876953
32,0.3074992965190682,32,0.0057032108306884766
57,1.4382527481899223,32,0.0057032108306884766
127,0.6513057231231248,32,0.0057032108306884766
172,3.131356146669779,32,0.0057032108306884766
242,5.0892588034777555,32,0.0057032108306884766
297,1.2331493012032737,32,0.0057032108306884766
307,3.388596205790517,32,0.0057032108306884766
377,1.01765526839516,32,0.0057032108306884766
427,0.39971582784871473,32,0.0057032108306884766
452,0.9127874567799125,32,0.0057032108306884766
527,0.4470969933159611,32,0.0057032108306884766
582,1.094717365763854,32,0.0057032108306884766
647,0.40983411152946597,32,0.0057032108306884766
682,3.1083118050315344,32,0.0057032108306884766
747,0.2638142689567806,32,0.0057032108306884766
772,1.2304496849521058,32,0.0057032108306884766
842,0.9111393084901293,32,0.0057032108306884766
877,1.0707854920257118,32,0.0057032108306884766
907,1.6079767491339283,32,0.0057032108306884766
1502,2.329550393087262,32,0.0057032108306884766
1527,0.7651283347977328,32,0.0057032108306884766
1607,1.6615461648306122,32,0.0057032108306884766
1642,0.9288446829765378,32,0.0057032108306884766
1652,2.7533785058731737,32,0.0057032108306884766
1717,7.069888318501068,32,0.0057032108306884766
1807,1.2252734003889392,32,0.0057032108306884766
1837,4.601283020294084,32,0.0057032108306884766
1857,0.8005748556670716,32,0.0057032108306884766
1902,1.7974351104104156,32,0.0057032108306884766
2007,0.7707524623438244,32,0.0057032108306884766
2047,1.4372178874270538,32,0.0057032108306884766
2092,1.6093998328985237,32,0.0057032108306884766
2147,1.51750440155631,32,0.0057032108306884766
33,1.8313371969393974,33,0.006237983703613281
58,2.243042111458997,33,0.006237983703613281
128,1.1449989429076317,33,0.006237983703613281
173,3.034722391642333,33,0.006237983703613281
243,5.395411164311251,33,0.006237983703613281
298,1.2908493191615935,33,0.006237983703613281
308,2.9781164978702637,33,0.006237983703613281
378,3.18720813840415,33,0.006237983703613281
428,2.084347652583751,33,0.006237983703613281
453,2.1872365786682884,33,0.006237983703613281
528,1.311306443332929,33,0.006237983703613281
583,4.674471026239989,33,0.006237983703613281
648,1.0881335491333657,33,0.006237983703613281
683,4.058532850234233,33,0.006237983703613281
748,1.3385340162517578,33,0.006237983703613281
773,7.539106245540415,33,0.006237983703613281
843,5.047025999364422,33,0.006237983703613281
878,2.92376327772039,33,0.006237983703613281
908,1.8166941550646438,33,0.006237983703613281
1293,2.374577836578872,33,0.006237983703613281
1343,2.9854714595237066,33,0.006237983703613281
1363,2.6745885750933485,33,0.006237983703613281
1448,2.1320546661154127,33,0.006237983703613281
34,1.7487751146931396,34,0.005122184753417969
59,4.594070587022891,34,0.005122184753417969
129,0.9068001906981049,34,0.005122184753417969
174,8.439818221683797,34,0.005122184753417969
244,6.552228484556718,34,0.005122184753417969
299,3.3511167392169425,34,0.005122184753417969
309,4.365471820677467,34,0.005122184753417969
379,0.8618036172127996,34,0.005122184753417969
429,0.9453091934979553,34,0.005122184753417969
454,1.403130854571608,34,0.005122184753417969
1294,1.478204003324666,34,0.005122184753417969
1344,1.943139338374979,34,0.005122184753417969
1364,2.0233907428903803,34,0.005122184753417969
1449,1.1993590262177183,34,0.005122184753417969
35,0.3480251584089963,35,0.005259990692138672
60,0.537823817500595,35,0.005259990692138672
130,0.11586014006356497,35,0.005259990692138672
175,1.3411626437322912,35,0.005259990692138672
245,0.6888739594583023,35,0.005259990692138672
300,0.2516121680391963,35,0.005259990692138672
310,0.6465260225297534,35,0.005259990692138672
380,0.18062779035892487,35,0.005259990692138672
430,0.48657453218501523,35,0.005259990692138672
455,0.30474331219457457,35,0.005259990692138672
530,0.20296421945096665,35,0.005259990692138672
585,0.7382990446610465,35,0.005259990692138672
650,0.1836488074118021,35,0.005259990692138672
685,0.4099918369376766,35,0.005259990692138672
750,0.10234202968018259,35,0.005259990692138672
775,0.2815772413864226,35,0.005259990692138672
845,0.17683242968561985,35,0.005259990692138672
880,0.42905653764266144,35,0.005259990692138672
910,0.2056709921070834,35,0.005259990692138672
1505,0.4376358988952679,35,0.005259990692138672
1530,0.16588498258883266,35,0.005259990692138672
1610,0.2909685860630763,35,0.005259990692138672
1645,0.40886494496947157,35,0.005259990692138672
1655,0.2730557375162207,35,0.005259990692138672
1720,1.5021028492191193,35,0.005259990692138672
1810,0.38678282832347044,35,0.005259990692138672
1840,0.6754415944041317,35,0.005259990692138672
1860,0.22476004437798247,35,0.005259990692138672
1905,0.22907013443840585,35,0.005259990692138672
2010,0.588735114564962,35,0.005259990692138672
2050,0.14779948259623876,35,0.005259990692138672
2095,0.2753234141844722,35,0.005259990692138672
2150,0.24948083852560354,35,0.005259990692138672
36,7.59610292175301,36,0.006188869476318359
71,1.4135500645778842,36,0.006188869476318359
146,0.4575104649085752,36,0.006188869476318359
181,2.7722081272497374,36,0.006188869476318359
236,0.9012475643982396,36,0.006188869476318359
271,1.1657636139706626,36,0.006188869476318359
366,0.6439373836818222,36,0.006188869476318359
381,0.6744891253398058,36,0.006188869476318359
431,1.932143648595803,36,0.006188869476318359
471,2.3082832664168,36,0.006188869476318359
506,1.3199237566605722,36,0.006188869476318359
556,2.2250165517333915,36,0.006188869476318359
636,0.8445829399700423,36,0.006188869476318359
651,1.8381496474888204,36,0.006188869476318359
856,0.8026766264065847,36,0.006188869476318359
946,1.6539574876583762,36,0.006188869476318359
951,1.4309069022964132,36,0.006188869476318359
1306,1.9533513285528488,36,0.006188869476318359
1321,0.3714299597637012,36,0.006188869476318359
1401,0.919885683585819,36,0.006188869476318359
1426,0.44629093734233516,36,0.006188869476318359
1776,2.8239910435223377,36,0.006188869476318359
1846,0.3924652580394195,36,0.006188869476318359
1886,0.5258071536163591,36,0.006188869476318359
1911,1.8393227027642778,36,0.006188869476318359
1956,0.4321035561417091,36,0.006188869476318359
2001,2.100564627675233,36,0.006188869476318359
2051,0.7073693045707525,36,0.006188869476318359
2076,2.1197506825129704,36,0.006188869476318359
2156,1.8078859410388075,36,0.006188869476318359
37,2.944975051962103,37,0.008014917373657227
72,8.731308175450524,37,0.008014917373657227
147,0.5029748626245854,37,0.008014917373657227
182,1.441033053312116,37,0.008014917373657227
237,0.2353326922799049,37,0.008014917373657227
272,0.7315396911669084,37,0.008014917373657227
367,1.6220070798537598,37,0.008014917373657227
382,1.6791031249332515,37,0.008014917373657227
432,0.6321974487855168,37,0.008014917373657227
472,1.296025370382721,37,0.008014917373657227
507,0.9850245189765241,37,0.008014917373657227
557,2.7641413698294786,37,0.008014917373657227
637,0.6835910070358259,37,0.008014917373657227
652,0.5746251946423907,37,0.008014917373657227
742,1.1839966860616309,37,0.008014917373657227
787,1.8931984964730149,37,0.008014917373657227
822,1.1143917395812093,37,0.008014917373657227
857,0.8400870096672537,37,0.008014917373657227
917,1.3804331588001608,37,0.008014917373657227
947,1.1541370481303073,37,0.008014917373657227
952,0.8909621763650911,37,0.008014917373657227
962,1.4300616782638493,37,0.008014917373657227
977,0.5700573940066181,37,0.008014917373657227
1012,2.6272749553413624,37,0.008014917373657227
1027,4.450691699953035,37,0.008014917373657227
1032,5.067667081153114,37,0.008014917373657227
1132,1.030991381635527,37,0.008014917373657227
1142,0.9951435579188334,37,0.008014917373657227
1152,1.2768383639113448,37,0.008014917373657227
1167,1.0080103659432675,37,0.008014917373657227
1172,3.654174358946891,37,0.008014917373657227
1187,3.837708364728349,37,0.008014917373657227
1197,4.53334329340962,37,0.008014917373657227
1207,2.6031814030061313,37,0.008014917373657227
1212,3.570770213543721,37,0.008014917373657227
1227,1.653276902228116,37,0.008014917373657227
1237,2.2243481939052554,37,0.008014917373657227
1242,3.8648658102722737,37,0.008014917373657227
1267,1.0130347487995648,37,0.008014917373657227
1297,4.6217766442881025,37,0.008014917373657227
1387,6.658678726454753,37,0.008014917373657227
1422,2.2693339005007553,37,0.008014917373657227
1452,2.3691280417873295,37,0.008014917373657227
1537,2.4013733542016467,37,0.008014917373657227
1597,3.759596266232955,37,0.008014917373657227
1622,1.9245264286015167,37,0.008014917373657227
1662,2.0058660358014597,37,0.008014917373657227
1707,1.4905819715950075,37,0.008014917373657227
1792,1.2842402661080465,37,0.008014917373657227
1827,0.47062274422318023,37,0.008014917373657227
1867,1.6648153424617789,37,0.008014917373657227
1892,2.616527325411725,37,0.008014917373657227
1977,5.4582139014060385,37,0.008014917373657227
2037,0.9331070062041187,37,0.008014917373657227
2107,2.5795236696582307,37,0.008014917373657227
2142,3.3461868588218326,37,0.008014917373657227
38,7.793270719745838,38,0.006194114685058594
73,4.055212974919737,38,0.006194114685058594
148,2.330056032425246,38,0.006194114685058594
183,9.206153433487684,38,0.006194114685058594
238,0.642624501903698,38,0.006194114685058594
273,2.0553837844303984,38,0.006194114685058594
368,10.285897793977194,38,0.006194114685058594
383,4.242024993142933,38,0.006194114685058594
433,7.138824494941253,38,0.006194114685058594
